id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4413429972,,,Ф. Сяоинь,https://openalex.org/A5119388252,,,,,True,cc-by-nc-nd,0.94734638,1,,"Структура, содержание и технологии цифрового музыкального образования в Беларуси и Китае",https://doi.org/10.25726/u0246-6026-2291-q,,3.9083,,False,ru,True,diamond,Management of Education,,,https://openalex.org/S4210239084,2311-2174,journal,Technology Adoption and User Behaviour,2025-07-30,2025,article
https://openalex.org/W7159970273,,,Ming Chen|Xiang Cui|Chamil Arkhasa Nikko Mazlan,https://openalex.org/A5100423221|https://openalex.org/A5121530481|https://openalex.org/A5001410034,https://orcid.org/0000-0001-5041-9342||https://orcid.org/0000-0002-0088-3849,CN|CN|MY,Tangshan Normal University|Southwest University|Sultan Idris Education University,https://openalex.org/I4210119101|https://openalex.org/I142108993|https://openalex.org/I143923087,True|False|False,cc-by,,0,https://openalex.org/I4210119101,Mapping the Intellectual Structure and Research Trends of Artificial Intelligence in Music Education: A Bibliometric Analysis,https://doi.org/10.21203/rs.3.rs-9370929/v1,,,,False,,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Diverse Music Education Insights,2026-04-29,2026,preprint
https://openalex.org/W4408352702,,,Alistair Carson|Alec Wright|Stefan Bilbao,https://openalex.org/A5113247954|https://openalex.org/A5109412201|https://openalex.org/A5023116667,||https://orcid.org/0000-0001-5332-9887,GB|GB|GB,University of Edinburgh|University of Edinburgh|University of Edinburgh,https://openalex.org/I98677209|https://openalex.org/I98677209|https://openalex.org/I98677209,True|False|False,cc-by,0.78541911,1,https://openalex.org/I98677209,Interpolation Filter Design for Sample Rate Independent Audio Effect RNNs,https://doi.org/10.1109/icassp49660.2025.10889121,,1.6525,,False,en,True,green,,,,,,,Speech and Audio Processing,2025-03-12,2025,article
https://openalex.org/W4375947936,,,Yingwei Su|Yuan Wang,https://openalex.org/A5102511416|https://openalex.org/A5092343466,|https://orcid.org/0009-0009-4065-1717,CN|CN,East China University of Technology|Dalian University,https://openalex.org/I4210119674|https://openalex.org/I4210092944,True|False,cc-by,,2,https://openalex.org/I4210119674,Optimization of Music Education Strategy Guided by the Temporal-Difference Reinforcement Learning Algorithm,https://doi.org/10.21203/rs.3.rs-2796990/v1,East China Institute of Technology,,,False,en,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Music Technology and Sound Studies,2023-05-09,2023,preprint
https://openalex.org/W4407001458,,,Fuqiang Qiu,https://openalex.org/A5116090556,,,,,True,,0.26819124,0,,AI-Driven Personalized Learning for Beginner Musicians,https://doi.org/10.52710/mt.162,,0.0,,False,en,True,bronze,Membrane Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S154719635,0958-2118,journal,Music Technology and Sound Studies,2024-12-30,2024,article
https://openalex.org/W4410576852,,,Sularso Sularso|Wadiyo Wadiyo|Agus Cahyono|Suharto Suharto|Andri Pranolo,https://openalex.org/A5074704604|https://openalex.org/A5009830390|https://openalex.org/A5033573568|https://openalex.org/A5045552465|https://openalex.org/A5029216006,https://orcid.org/0000-0003-4086-9846|https://orcid.org/0000-0002-0763-5944|https://orcid.org/0000-0002-9572-126X|https://orcid.org/0000-0002-8826-9519|https://orcid.org/0000-0002-3677-2788,||||,,,True|False|False|False|False,cc-by-sa,0.04863333,0,,A Comprehensive Visualization for Music Education and Artificial Intelligence,https://doi.org/10.62527/joiv.9.2.2500,,0.0,,False,en,True,diamond,JOIV International Journal on Informatics Visualization,https://openalex.org/P4310315170,State Polytechnics of Andalas,https://openalex.org/S4210222436,2549-9610,journal,Educational Technology and Pedagogy,2025-03-31,2025,article
https://openalex.org/W7117235067,,,Shankar Prasad S|Akhilesh Kalia|R. Karthikeyan|Deepali Singh|Jagmeet Sohal|Mohit Aggarwal|Anuja Abhijit Phadke,||||||,||||||,IN|IN|IN|IN|IN|IN|IN,Jain University|Jain University|Chitkara University|Noida International University|Sharda University|Vivekananda Global University|Chitkara University|International Institute of Information Technology,https://openalex.org/I106826634|https://openalex.org/I106826634|https://openalex.org/I74319210|https://openalex.org/I4210086299|https://openalex.org/I74885063|https://openalex.org/I4210125057|https://openalex.org/I74319210|https://openalex.org/I188963388,True|False|False|False|False|False|False,cc-by,0.7942266,0,https://openalex.org/I106826634,SMART SENSORS AND AI IN MUSICAL INSTRUMENT LEARNING,https://doi.org/10.29121/shodhkosh.v6.i3s.2025.6797,,0.0,,False,,True,diamond,ShodhKosh Journal of Visual and Performing Arts,,,https://openalex.org/S4210236931,2582-7472,journal,Diverse Music Education Insights,2025-12-20,2025,article
https://openalex.org/W4404923190,,,Lev Kharlashkin,https://openalex.org/A5094018539,https://orcid.org/0009-0001-3664-6589,,,,True,cc-by,0.57557122,1,,Enhancing Multi-Dimensional Music Generation by an LLM-based Data Augmentation Technique,https://doi.org/10.31237/osf.io/9exyu,,0.3288,,False,en,True,gold,,,,,,,Music and Audio Processing,2024-12-02,2024,preprint
https://openalex.org/W4412045679,,,Eduardo Duarte,https://openalex.org/A5077222660,https://orcid.org/0000-0001-7429-5604,,,,True,cc-by,0.17999342,0,,Music education in the age of AI: What educators and creators need to know,https://doi.org/10.30574/ijsra.2025.16.1.1979,,0.0,,False,en,True,hybrid,International Journal of Science and Research Archive,,,https://openalex.org/S4210204839,2582-8185,journal,Music Technology and Sound Studies,2025-07-05,2025,article
https://openalex.org/W4401552425,,,Xiaofan Sun,https://openalex.org/A5054367652,https://orcid.org/0000-0002-6650-8507,,,,True,cc-by-nc,0.14092199,0,,AI-Driven ChatGPT Applications for Enhancing Music Education,https://doi.org/10.62051/hzzc1052,,0.0,,False,en,True,diamond,Transactions on Computer Science and Intelligent Systems Research,,,https://openalex.org/S4390297101,2960-1800,journal,Music and Audio Processing,2024-08-12,2024,article
https://openalex.org/W7103890285,,,"Loth, Jackson|Sarmento, Pedro|Sandler, Mark|Barthet, Mathieu",|||,|||,|||,,,True|False|False|False,cc-by,0.53526427,0,,GuitarFlow: Realistic Electric Guitar Synthesis From Tablatures via Flow Matching and Style Transfer,https://doi.org/10.5281/zenodo.17488616,UK Research and Innovation|Engineering and Physical Sciences Research Council,0.0,,False,en,True,green,HAL (Le Centre pour la Communication Scientifique Directe),https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,https://openalex.org/S4306402512,,repository,Music Technology and Sound Studies,2025-11-03,2025,article
https://openalex.org/W4415878368,,,Yangyang Wang|Aidah Abdul Karim|Intan Farahana Kamsin,https://openalex.org/A5100345149|https://openalex.org/A5033903649|https://openalex.org/A5083524470,https://orcid.org/0009-0004-8105-4947|https://orcid.org/0000-0002-1115-1205|,MY|MY|MY,National University of Malaysia|National University of Malaysia|National University of Malaysia,https://openalex.org/I885383172|https://openalex.org/I885383172|https://openalex.org/I885383172,True|False|False,cc-by-nc-nd,0.32520096,0,https://openalex.org/I885383172,The Use of AI in Music Teaching in Higher Education: A Systematic Literature Review,https://doi.org/10.26803/ijlter.24.11.3,,0.0,,False,,True,diamond,International Journal of Learning Teaching and Educational Research,https://openalex.org/P4310322553,Tresorix Ltd,https://openalex.org/S2764443953,1694-2116,journal,Diverse Music Education Insights,2025-11-04,2025,article
https://openalex.org/W7103889908,,,"Loth, Jackson|Sarmento, Pedro|Sandler, Mark|Barthet, Mathieu",|||,|||,|||,,,True|False|False|False,cc-by,0.57562667,0,,GuitarFlow: Realistic Electric Guitar Synthesis From Tablatures via Flow Matching and Style Transfer,https://doi.org/10.5281/zenodo.17488615,,0.0,,False,en,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music Technology and Sound Studies,2025-11-03,2025,article
https://openalex.org/W7133766022,,,Sunil Rathod|Nidhi Tewatia|Srijita Bhattacharjee|Nivetha N|Amruta Prasad Kharade|Samiksha Kashyap,https://openalex.org/A5046746293|https://openalex.org/A5120857963|https://openalex.org/A5128134836|https://openalex.org/A5126421318|https://openalex.org/A5121767677|https://openalex.org/A5109348494,|||||https://orcid.org/0009-0009-1019-0753,IN|IN|IN|IN|IN|IN,"Indira Gandhi Mirpur University|Noida International University|Bharati Vidyapeeth Deemed University|Meenakshi Academy of Higher Education and Research|International Institute of Information Technology|Sickle Cell Institute Chhattisgarh, Raipur",https://openalex.org/I4210142013|https://openalex.org/I4210086299|https://openalex.org/I887998513|https://openalex.org/I290407205|https://openalex.org/I188963388|https://openalex.org/I4210119209,True|False|False|False|False|False,cc-by,0.92715232,0,https://openalex.org/I4210142013,VOICE RECOGNITION AI IN MUSIC EDUCATION PLATFORMS,https://doi.org/10.29121/shodhkosh.v7.i1s.2026.7111,,0.0,,False,,True,diamond,ShodhKosh Journal of Visual and Performing Arts,,,https://openalex.org/S4210236931,2582-7472,journal,Diverse Music Education Insights,2026-02-17,2026,article
https://openalex.org/W4416539729,,,Yating Yang|Qian Ma|Mario Di Nardo,|https://openalex.org/A5100518854|https://openalex.org/A5061295054,https://orcid.org/0009-0005-7113-5425|https://orcid.org/0009-0005-5797-1160|https://orcid.org/0000-0001-9954-1218,CN|TH|CN|IT,Shinawatra University|Chengdu Normal University|Sichuan University of Arts and Science|Pegaso University,https://openalex.org/I181635417|https://openalex.org/I4210147228|https://openalex.org/I4210086059|https://openalex.org/I4210125310,True|False|False,cc-by,0.33290288,0,https://openalex.org/I181635417|https://openalex.org/I4210147228,An Intelligent Management System for Music Education Based on Big Data and Deep Learning,https://doi.org/10.1145/3768801.3768917,,0.0,,False,,True,gold,,,,,,,Diverse Music Education Insights,2025-07-19,2025,article
https://openalex.org/W4415034057,,,Liang Lu,https://openalex.org/A5085310866,https://orcid.org/0000-0002-5865-474X,CN,Sichuan University of Arts and Science,https://openalex.org/I4210086059,True,,0.15561287,0,https://openalex.org/I4210086059,Design and Development of University Vocal Music Teaching System Based on Optimized Neural Network,https://doi.org/10.1109/nmitcon65824.2025.11188218,,0.0,,False,en,False,closed,,,,,,,Educational Technology and Pedagogy,2025-08-01,2025,article
https://openalex.org/W4409392680,,,Yu Mo,https://openalex.org/A5101763947,https://orcid.org/0000-0002-3374-4124,CN,Changsha Normal University,https://openalex.org/I3130607311,True,,0.05853286,0,https://openalex.org/I3130607311,AI-Driven Innovation in Remote Music Education Models,https://doi.org/10.71460/znzb4788,,0.0,,False,en,True,bronze,The Journal of Artificial Intelligence and Business,,,https://openalex.org/S5407043478,3008-0827,journal,Artificial Intelligence in Healthcare and Education,2025-04-01,2025,article
https://openalex.org/W7117977898,,,Ying Liu,https://openalex.org/A5121797634,,CN|MY,UCSI University|Sichuan University of Arts and Science,https://openalex.org/I55285296|https://openalex.org/I4210086059,True,,0.01767442,0,https://openalex.org/I4210086059|https://openalex.org/I55285296,Research on personalized music education audio signal processing technology based on deep learning,https://doi.org/10.1049/icp.2025.3699,,0.0,,False,en,False,closed,IET conference proceedings.,https://openalex.org/P4310311714,Institution of Engineering and Technology,https://openalex.org/S4404663355,2732-4494,journal,Diverse Music Education Insights,2026-01-01,2026,article
https://openalex.org/W7160059975,,,Yixuan Xiao,https://openalex.org/A5134121751,,,,,True,cc-by,0.95651293,0,,Application of AI in College Music Classroom from the Perspective of Hybrid Teaching,https://doi.org/10.18063/cef.v3i10.1620,,0.0,,False,,True,hybrid,Contemporary Education Frontiers,,,https://openalex.org/S5407045041,3029-1860,journal,Diverse Music Education Insights,2025-11-26,2025,article
https://openalex.org/W7103902445,,,"Iino, Nami|Matsubara, Masaki|Hamanaka, Masatoshi|Takeda, Hideaki",|||,|||,|||,,,True|False|False|False,cc-by,0.60734631,0,,Scoring Instructional Utterances in Guitar Lessons Using Semantic Labels and LLM,https://doi.org/10.5281/zenodo.17496854,,0.0,,False,en,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Diverse Music Education Insights,2025-11-03,2025,article
https://openalex.org/W4414571753,,,V.V. Dubrovsky|Irina V. Efremova|Larisa A. Pidjoyan,https://openalex.org/A5104166602|https://openalex.org/A5011182192|https://openalex.org/A5119750546,||,||,,,True|False|False,,0.14545087,0,,The pedagogical potential of using neural networks in the field of professional music education,https://doi.org/10.32744/pse.2025.4.36,,0.0,,False,en,True,diamond,Perspectives of science and education,,,https://openalex.org/S4210170054,2307-2334,journal,Educational Technology and Pedagogy,2025-09-01,2025,article
https://openalex.org/W7103885639,,,"Iino, Nami|Matsubara, Masaki|Hamanaka, Masatoshi|Takeda, Hideaki",|||,|||,|||,,,True|False|False|False,cc-by,0.58518285,0,,Scoring Instructional Utterances in Guitar Lessons Using Semantic Labels and LLM,https://doi.org/10.5281/zenodo.17496855,,0.0,,False,en,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Second Language Acquisition and Learning,2025-11-03,2025,article
https://openalex.org/W3136856799,,,Wen-Hsing Lai|Siou-Lin Wang,https://openalex.org/A5063839109|https://openalex.org/A5082436835,https://orcid.org/0000-0003-2260-8810|,TW|TW,National Kaohsiung University of Science and Technology|National Kaohsiung University of Science and Technology,https://openalex.org/I4387154394|https://openalex.org/I4387154394,True|False,,0.19374589,0,https://openalex.org/I4387154394,Separation of Electric Guitar Sound based on stacked Recurrent Neural Network,https://doi.org/10.1109/taai51410.2020.00018,,0.0,,False,en,False,closed,,,,,,,Speech and Audio Processing,2020-12-01,2020,article
https://openalex.org/W7131785094,,,Zhengjie Yang|Guanyi Zhao|Guo Yu,https://openalex.org/A5073562495|https://openalex.org/A5100628454|https://openalex.org/A5076511233,https://orcid.org/0000-0002-7530-3562||,CN|HK|HK|AU,Hong Kong University of Science and Technology|M-Gen Mobile Technology (China)|University of Hong Kong|City University of Hong Kong|IP Australia,https://openalex.org/I200769079|https://openalex.org/I4210159567|https://openalex.org/I889458895|https://openalex.org/I168719708|https://openalex.org/I2800535057,True|False|False,cc-by,0.77481323,0,https://openalex.org/I200769079|https://openalex.org/I4210159567|https://openalex.org/I889458895,Recent Advances in Artificial Intelligence forMusic Education,https://doi.org/10.53941/tai.2026.100004,,0.0,,False,en,True,diamond,Transactions on Artificial Intelligence,,,https://openalex.org/S5407040518,2982-3439,journal,Diverse Music Education Insights,2026-02-27,2026,article
https://openalex.org/W7120829254,,,Lucas Rafael Stefanel Gris,https://openalex.org/A5019858243,https://orcid.org/0000-0002-2099-5004,,,,True,cc-by-nc-nd,,0,,Automatic guitar transcription of polyphonic sounds in the notation of tablatures using connectionist temporal classification,,,,,False,pt,True,green,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),https://openalex.org/I4383465926,LA Referencia,https://openalex.org/S4306402641,,repository,Music and Audio Processing,2024-09-23,2024,dissertation
https://openalex.org/W7108651274,,,Jackson Loth|Pedro Sarmento|Saurjya Sarkar|Zixun Guo|Mathieu Barthet|Mark Sandler,|||||,|||||,|||||,,,True|False|False|False|False|False,cc-by,0.62924813,0,,GOAT: A Large Dataset of Paired Guitar Audio Recordings and Tablatures,https://doi.org/10.5281/zenodo.17811453,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-09-21,2025,article
https://openalex.org/W4415330812,,,Jackson Loth|Pedro Sarmento|Saurjya Sarkar|Zixun Guo|Mathieu Barthet|M. Sandler,https://openalex.org/A5092457115|https://openalex.org/A5053322952|https://openalex.org/A5048735460|https://openalex.org/A5041055222|https://openalex.org/A5074494743|https://openalex.org/A5076173089,https://orcid.org/0009-0002-8709-1218|https://orcid.org/0000-0002-9215-4626|https://orcid.org/0000-0002-9645-6525|https://orcid.org/0000-0002-7327-4382|https://orcid.org/0000-0002-9869-1668|https://orcid.org/0000-0002-5691-8107,|||||,,,True|False|False|False|False|False,,,0,,GOAT: A Large Dataset of Paired Guitar Audio Recordings and Tablatures,https://doi.org/10.48550/arxiv.2509.22655,UK Research and Innovation|Engineering and Physical Sciences Research Council,,,False,en,True,green,ArXiv.org,,,https://openalex.org/S4393918464,2331-8422,repository,Music and Audio Processing,2025-07-22,2025,preprint
https://openalex.org/W7106649876,,,Jackson Loth|Pedro Sarmento|Saurjya Sarkar|Zixun Guo|Mathieu Barthet|Mark Sandler,|||||,|||||,|||||,,,True|False|False|False|False|False,cc-by,0.6089322,0,,GOAT: A Large Dataset of Paired Guitar Audio Recordings and Tablatures,https://doi.org/10.5281/zenodo.17706552,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-09-21,2025,article
https://openalex.org/W7138845356,50,50,Anaisha Sharda,https://openalex.org/A5130012165,,US,Bellevue College,https://openalex.org/I174135032,True,cc-by-nc-nd,0.95313012,0,https://openalex.org/I174135032,From Deep Learning to Digital Pedagogy: A Bibliometric Study of Artificial Intelligence in Music Education,https://doi.org/10.47814/ijssrr.v9i3.3314,,0.0,,False,,True,hybrid,International Journal of Social Science Research and Review,,,https://openalex.org/S4210209596,2700-2497,journal,Diverse Music Education Insights,2026-02-23,2026,article
https://openalex.org/W7106687937,,,Jackson Loth|Pedro Sarmento|Saurjya Sarkar|Zixun Guo|Mathieu Barthet|Mark Sandler,|||||,|||||,|||||,,,True|False|False|False|False|False,cc-by,0.61281837,0,,GOAT: A Large Dataset of Paired Guitar Audio Recordings and Tablatures,https://doi.org/10.5281/zenodo.17706551,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Music and Audio Processing,2025-09-21,2025,article
https://openalex.org/W7128534595,3040,,Zhao‐Ling Chen|He Lin,https://openalex.org/A5075003470|https://openalex.org/A5125556328,|,CN|CN,South China Normal University|Guangzhou Sport University,https://openalex.org/I187400657|https://openalex.org/I3130633384,False|True,,0.20464441,0,https://openalex.org/I3130633384,<scp>AI</scp> and Digital Technologies in Sight‐Singing and Aural Training: A Systematic Review of Innovations in Higher Music Education,https://doi.org/10.1111/ejed.70502,,0.0,,False,en,False,closed,European Journal of Education,https://openalex.org/P4310320595,Wiley,https://openalex.org/S71191459,0141-8211,journal,Diverse Music Education Insights,2026-02-10,2026,article
https://openalex.org/W7131337490,,,Dário Filipe Ferreira Margaça,https://openalex.org/A5126704777,,,,,True,other-oa,,0,,Generation of musical tablatures from guitar audios,,,,,False,en,True,green,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",,,https://openalex.org/S4306402433,,repository,Music and Audio Processing,2024-12-10,2024,dissertation
https://openalex.org/W4417379466,,,Jie Tian,https://openalex.org/A5072160066,https://orcid.org/0000-0001-9642-2440,CN,Hainan University,https://openalex.org/I20942203,True,cc-by-nc,0.40011227,0,https://openalex.org/I20942203,Artificial Intelligence Technology Empowers Music Creation and Teaching: A Study on the Cultivation Path of Core Competencies for Music Professionals in the New Era,https://doi.org/10.70767/jsscd.v2i7.775,,0.0,,False,,True,hybrid,Journal of social science and cultural development.,,,https://openalex.org/S4404662879,3065-3223,journal,Diverse Music Education Insights,2025-12-15,2025,article
https://openalex.org/W4413496498,,,Fengqin Liu,,https://orcid.org/0009-0005-8987-9908,CN,Fujian Institute of Education,https://openalex.org/I4210111035,True,cc-by-nc-nd,0.10973714,0,https://openalex.org/I4210111035,Research on Blended Teaching Strategies Assisted by Software in Basic Music Education,https://doi.org/10.1142/s0129156425408101,,0.0,,False,en,True,hybrid,International Journal of High Speed Electronics and Systems,https://openalex.org/P4310319815,World Scientific,https://openalex.org/S11690159,0129-1564,journal,Educational Technology and Pedagogy,2025-08-23,2025,article
https://openalex.org/W7146966210,,,Dimitri Chatzigiannakis|Agnes Papadopoulou,https://openalex.org/A5120809851|https://openalex.org/A5025186721,|https://orcid.org/0000-0002-2405-2628,|,,,True|False,cc-by,0.93358737,0,,Artificial intelligence and the Democratization of Music Ai-[e]ducation,https://doi.org/10.5281/zenodo.19350459,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Diverse Music Education Insights,2026-03-31,2026,article
https://openalex.org/W7147166861,,,Dimitri Chatzigiannakis|Agnes Papadopoulou,https://openalex.org/A5120809851|https://openalex.org/A5025186721,|https://orcid.org/0000-0002-2405-2628,|,,,True|False,cc-by,0.93903103,0,,Artificial intelligence and the Democratization of Music Ai-[e]ducation,https://doi.org/10.5281/zenodo.19350458,,0.0,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,Diverse Music Education Insights,2026-03-31,2026,article
https://openalex.org/W4413183337,,,Xinyu Cao,https://openalex.org/A5110945984,https://orcid.org/0009-0004-8656-7282,,,,True,cc-by,0.18624064,0,,Audiovisual Action Aligned Adaptive Feedback System for Interactive Virtual Piano Performance Tutor,https://doi.org/10.54254/2755-2721/2025.25987,,0.0,,False,en,True,hybrid,Applied and Computational Engineering,,,https://openalex.org/S4387281889,2755-2721,journal,Music Technology and Sound Studies,2025-08-13,2025,article
https://openalex.org/W4416720495,4280,,Di Wu,https://openalex.org/A5100687937,https://orcid.org/0000-0002-2588-3001,CN,Huainan Normal University,https://openalex.org/I4210135980,True,,0.36039826,0,https://openalex.org/I4210135980,Utilizing AI and machine learning in vocal training programs: A contemporary approach,https://doi.org/10.1016/j.learninstruc.2025.102278,,0.0,,False,en,False,closed,Learning and Instruction,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S78398831,0959-4752,journal,Diverse Music Education Insights,2025-11-27,2025,article
https://openalex.org/W7117137910,3220,,Kaichao Zhao,https://openalex.org/A5121155467,,CN,Taiyuan Normal University,https://openalex.org/I174104030,True,,0.76231904,0,https://openalex.org/I174104030,An immersive e-learning framework for music education: Integrating deep learning and virtual reality technologies,https://doi.org/10.1016/j.eswa.2025.130881,,0.0,,False,en,False,closed,Expert Systems with Applications,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S13144211,0957-4174,journal,Diverse Music Education Insights,2025-12-24,2025,article
https://openalex.org/W7125928263,,,Jiali Yu,https://openalex.org/A5124130059,,CN,Jiamusi University,https://openalex.org/I151893264,True,,0.89776113,0,https://openalex.org/I151893264,A Real-Time Adaptive Music Performance Assistance and Training System using Attentionbased CNN-BiLSTM with Genetic Optimization,https://doi.org/10.1109/icmnwc66779.2025.11354287,,0.0,,False,,False,closed,,,,,,,Diverse Music Education Insights,2025-12-10,2025,article
https://openalex.org/W7140046276,990,990,Minhui Li,https://openalex.org/A5130297303,,CN,Jiangsu Police Officer College,https://openalex.org/I4210157581,True,cc-by-nc-nd,0.55223881,0,https://openalex.org/I4210157581,The multi-dimensional performance intelligent evaluation and feedback system for music education,https://doi.org/10.1007/s44163-026-01122-5,,0.0,,False,en,True,gold,Discover Artificial Intelligence,https://openalex.org/P4310319965,Springer Nature,https://openalex.org/S4210220416,2731-0809,journal,Diverse Music Education Insights,2026-03-22,2026,article
https://openalex.org/W7160861513,,,Quynh Bui Dieu|Huong Ho Thi Thu|Oanh Duong Thi|Lan Tran Thi,https://openalex.org/A5025664167|https://openalex.org/A5135904556|https://openalex.org/A5135881093|https://openalex.org/A5135905385,|||,|||,,,True|False|False|False,,0.98867858,0,,"USING AI IN MUSIC EDUCATION: APPLICATIONS, CHALLENGES, AND PEDAGOGICAL APPROACHES",https://doi.org/10.37500/ijessr.2026.9214,,0.0,,False,,True,diamond,International Journal of Education and Social Science Research,,,https://openalex.org/S4210198651,2581-5148,journal,Diverse Music Education Insights,2026-01-01,2026,article
https://openalex.org/W7160322055,,,Firdaus|Firman|Muhammad Zulfahmi|Alfalah|M. Halim,https://openalex.org/A5135342065|https://openalex.org/A5135314369|https://openalex.org/A5135301292|https://openalex.org/A5135307092|https://openalex.org/A5100087283,||||,ID|ID|ID|ID|ID,Institut Seni Indonesia Padangpanjang|Institut Seni Indonesia Padangpanjang|Institut Seni Indonesia Padangpanjang|Institut Seni Indonesia Padangpanjang|Institut Seni Indonesia Padangpanjang,https://openalex.org/I4210095036|https://openalex.org/I4210095036|https://openalex.org/I4210095036|https://openalex.org/I4210095036|https://openalex.org/I4210095036,True|False|False|False|False,cc-by,0.96590354,0,https://openalex.org/I4210095036,&lt;b&gt;TRANSFORMASI DIGITAL DALAM PEMBELAJARAN MUSIK: STUDI BIBLIOMETRIK BERBASIS SCOPUS (2020–2025)&lt;/b&gt;,https://doi.org/10.52060/jipti.v7i1.4124,,0.0,,False,,True,diamond,Jurnal Inovasi Pendidikan dan Teknologi Informasi (JIPTI),,,https://openalex.org/S4387284006,2720-9725,journal,Educational Methods and Outcomes,2026-04-27,2026,article
https://openalex.org/W4412348279,,,Lin Liu,https://openalex.org/A5100953679,,,,,True,cc-by,0.1806468,0,,Research on the “VR+” Music Education Model and Its Practice in the Context of the Internet,https://doi.org/10.4018/ijdet.384398,,0.0,,False,en,True,diamond,International Journal of Distance Education Technologies,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S103640237,1539-3100,journal,Innovative Educational Techniques,2025-07-09,2025,article
https://openalex.org/W7127375141,1395,1395,Jing Li,https://openalex.org/A5124882469,,,,,True,cc-by,0.14906367,0,,A reinforcement learning-based adaptive evaluation framework for personalized music education,https://doi.org/10.7717/peerj-cs.3464,,0.0,,False,en,True,gold,PeerJ Computer Science,https://openalex.org/P4310320104,"PeerJ, Inc.",https://openalex.org/S4210178049,2376-5992,journal,Diverse Music Education Insights,2026-02-03,2026,article
https://openalex.org/W4411576291,,,Łukasz Popek|Piotr Bilski|Filip Zakrzewski|Rafał Perz,https://openalex.org/A5017170159|https://openalex.org/A5039701777|https://openalex.org/A5092849220|https://openalex.org/A5015845831,https://orcid.org/0000-0002-9560-5939|https://orcid.org/0000-0002-5463-9411||https://orcid.org/0000-0001-9285-6241,PL|PL|PL|PL,Warsaw University of Technology|Warsaw University of Technology|University of Warsaw|Warsaw University of Technology|University of Warsaw,https://openalex.org/I108403487|https://openalex.org/I108403487|https://openalex.org/I4654613|https://openalex.org/I108403487|https://openalex.org/I4654613,True|False|False|False,,0.34078159,0,https://openalex.org/I108403487,AI-Driven Artistry - Transforming Guitar Design with Generative Models,https://doi.org/10.1007/978-3-031-96228-8_3,,0.0,,False,en,False,closed,IFIP advances in information and communication technology,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210185096,1868-422X,book series,Music Technology and Sound Studies,2025-01-01,2025,book-chapter
https://openalex.org/W7154837655,,,A.Kamolov,https://openalex.org/A5133921276,,UZ,Kokand State Pedagogical Institute named after Mukimi,https://openalex.org/I4210124473,True,cc-by,,0,https://openalex.org/I4210124473,DIGITAL LEARNING ENVIRONMENT AND ARTIFICIAL INTELLIGENCE IN THE PROFESSIONAL DEVELOPMENT OF MUSIC TEACHERS,https://doi.org/10.5281/zenodo.19643610,,,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/I67311998,European Organization for Nuclear Research,https://openalex.org/S4306400562,,repository,,2026-04-18,2026,dataset
