title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
Self-learning artificial intelligence voice response based on user behavior during interaction,… the correctly played guitar bane chord 600 can be learned by the machine learning … a chord diagram 602 corresponding to the correctly played guitar barre chord 600 can also …,"S KWATRA, SK Rakshit, JR Fox",2022,,Google Scholar,no,Contém palavra-chave de exclusão: voice,https://patents.google.com/patent/US11500660B2/en,Google Patents,4
Machine learning for middle schoolers: Learning through data-driven design,… children is growing up with machine learning (ML) systems that … makers of their own machine learning applications. It presents a … and software designers in the age of machine learning. …,"H Vartiainen, T Toivonen, I Jormanainen, ...",2021,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S2212868921000222,Elsevier,137
Artist comprehensive ability evaluation and cultivation assistant system based on artificial intelligence,"… the present invention relates to the field of artist evaluation and cultivation based on artificial intelligence, in particular to an artist comprehensive ability evaluation and cultivation …",Z Hu,2020,,Google Scholar,yes,,https://patents.google.com/patent/US20200250511A1/en,Google Patents,7
Unaligned supervision for automatic music transcription in the wild,"… For guitar training data in Table 4 we use the self-collected ∼ 5 … &Evaluation For quantitative evaluation, we use the 11 instrument classes of MusicNet, with the addition of the guitar (…","B Maman, AH Bermano",2022,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://proceedings.mlr.press/v162/maman22a.html,proceedings.mlr.press,43
A more practical approach to machine unlearning,"… Our empirical evaluation confirms that first-epoch gradient ascent … Machine learning models are often trained on vast amounts of data, … Dave is working on building a custom guitar. 16 …",D Zagardo,2024,,Google Scholar,yes,,https://arxiv.org/abs/2406.09391,arxiv.org,4
The living looper: Rethinking the musical loop as a machine action-perception loop,… We explore machine learning algorithms in a similar way. In … Though we focused on a Living Looper for electric guitar in this … We elicited design feedback from musicians and began to …,"V Shepardson, T Magnusson",2023,,Google Scholar,yes,,https://www.nime.org/proceedings/2023/nime2023_32.pdf,nime.org,10
Evolution and reproducibility of simulation modeling in epidemiology and health policy over half a century,"… the 100 sampled articles satisfied the 26 evaluation criteria. Of the 26 … the raw evaluation data for replication and extensions. … Finally, using our data set, machine-learning methods may …","MS Jalali, C DiGennaro, A Guitar, K Lew, ...",2021,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://academic.oup.com/epirev/article-abstract/43/1/166/6368046,academic.oup.com,40
Differentiable signal processing with black-box audio effects,"… To do so, we present 1) a deep learning architecture in … the attack and decay of the guitar note to emulate the nonlinear … We show quantitative evaluation in Table 1, including number of …","MAM Ramírez, O Wang, P Smaragdis, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9415103/,ieeexplore.ieee.org,54
Hear: Holistic evaluation of audio representations,"… port good machine learning. And robust evaluation enables general representations. Broad … semantic objects (eg, cat vs dog or guitar vs piano) but are pitch agnostic. Interestingly, …","J Turian, J Shier, HR Khan, B Raj, ...",2022,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://proceedings.mlr.press/v176/turian22a.html,proceedings.mlr.press,159
Automatic Classification of Playing Techniques in Guitar Pro Songs,"… expressivity to the song. An example is shown in figure 1.1, which demonstrates a two-track … Additionally, it gives a brief introduction to audio features and machine learning classifiers, …",J Wang,2022,,Google Scholar,yes,,https://search.proquest.com/openview/1fb23bb74c6f902f34772192cc41f8ef/1?pq-origsite=gscholar&cbl=18750&diss=y,search.proquest.com,2
Rhythm Guitar Tablature Continuation from Chord Progression and Tablature Prompt,"… Instead of generating rhythm guitar tabs directly, we suggest splitting the problem … machine learning model [2] to more advanced endto-end transformer models [3, 4]. This evaluation will …","A D'Hooge, L Bigo, K Déguernel",2023,,Google Scholar,yes,,https://hal.science/hal-04575319/,hal.science,2
Tailorscore: Application of innovative teaching and artificial intelligence to encourage creativity,"… paper, classical guitar lessons in primary … artificial intelligence environment, algorithms can continuously iterate and provide personalized learning to students based on their feedback …","M Kučić, L Luić",2023,,Google Scholar,yes,,https://library.iated.org/view/KUCIC2023TAI,library.iated.org,4
Automatic Identification of Guitar Types from Prerecorded Audio.,"… machine learning experiY ments using the MFCC vector sequences extracted from the guitar … Evaluation and classification of steel string guitars using bridge admittances, IsmAГ14, Le …","L Ivanov, J Dunn",2020,,Google Scholar,yes,,https://cdn.aaai.org/ocs/18453/18453-79393-1-PB.pdf,cdn.aaai.org,3
Shaping the behaviour of feedback instruments with complexity-controlled gain dynamics,… audio analysis to show the functional impact of the system on the acoustic response of the instruments to recursive feedback. … Feedback control in an actuated acoustic guitar using …,"C Kiefer, D Overholt, A Eldridge",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://vbn.aau.dk/en/publications/shaping-the-behaviour-of-feedback-instruments-with-complexity-con,vbn.aau.dk,20
Embedded ai for nime: Challenges and opportunities,"… of machine learning or symbolic artificial intelligence (AI) … I also have an interest in all guitar-related technologies and … of improv-duo Feedback Cell, and with the feedback-drone-…","T Pelinski, V Shepardson, S Symons, FS Caspe, ...",2022,,Google Scholar,yes,,https://qmro.qmul.ac.uk/xmlui/bitstream/handle/123456789/80140/Pelinski%20Embedded%20AI%20for%20NIME%202022%20Published.pdf?sequence=2,qmro.qmul.ac.uk,18
Two-stage holistic and contrastive explanation of image classification,… Evaluation Metrics: We propose two quantitative metrics to evaluate the contrastive … of an image that include the electric guitar and acoustic guitar among the top predicted classes. …,"W Xie, XH Li, Z Lin, LKM Poon, ...",2023,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://proceedings.mlr.press/v216/xie23a.html,proceedings.mlr.press,6
Review study of interpretation methods for future interpretable machine learning,"… a guitar), the Anchors method highlights not only the part of the image which contains the guitar … for the evaluation of interpretability: Application-level evaluation (real task); Human-level …","JX Mi, AD Li, LF Zhou",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9234594/,ieeexplore.ieee.org,171
Detection of tactile feedback on touch-screen devices using eeg data,"… evaluation of the user haptic experience by directly measuring brain activities via EEG devices. In this study, we employed a Machine Learning … task by touching a virtual guitar lines on a …","H Alsuradi, C Pawar, W Park, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9086297/,ieeexplore.ieee.org,19
Human Action recognition using deep learning methods,"… In deep learning, performance analysis and validation play a critical role to compare the performance of models using different metrics and to validate the model performance…","M Shrestha, SP Pandey",2023,,Google Scholar,yes,,http://conference.ioe.edu.np/publications/ioegc14/IOEGC-14-045-C3-2-795.pdf,conference.ioe.edu.np,5
Highly Efficient Machine Learning Approach for Automatic Disease and Color Classification of Olive Fruits,… The results of proposed fruit extraction were reviewed using different evaluation methods. … reviewed using different evaluation methods (machine learning and deep learning algorithms)…,"NMH Hassan, AA Donkol, MM Mabrook, ...",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10419345/,ieeexplore.ieee.org,6
Global Hyperorgan: a platform for telematic musicking and research,"… In this study, input from a MIDI guitar was … feedback to the artificial agent through a reinforcement learning procedure called Assisted Interactive Machine Learning (AIML) [10]. After a …","R Harlow, M Petersson, R Ek, F Visi, S Östersjö",2021,,Google Scholar,yes,,https://scholarworks.uni.edu/facpub/6488/,scholarworks.uni.edu,13
Dplm: A deep perceptual spatial-audio localization metric,"… Sound-quality evaluation tests are critical because they … algorithms are machine learning (or deep learning) driven and … using speech, pink noise and guitar sounds for stimuli. We have …","P Manocha, A Kumar, B Xu, A Menon, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9632781/,ieeexplore.ieee.org,18
A deep learning approach to intelligent drum mixing with the Wave-U-Net,"… machine learning approach, presented in Section 2.2. Section 2.3 presents the dataset that we will use for training and evaluation of … -time guitar amplifier emulation with deep learning,” …","M Martinez Ramirez, D Stoller, ...",2021,,Google Scholar,yes,,https://pearl.plymouth.ac.uk/secam-research/1841/,pearl.plymouth.ac.uk,34
A comparison study of deep learning methodologies for music emotion recognition,"… To ensure that the synthesized samples do not distort the evaluation of the model, we first … sample is used for evaluation and preserves the viability of the evaluation metrics. With this …","PL Louro, H Redinho, R Malheiro, RP Paiva, R Panda",2024,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/24/7/2201,mdpi.com,19
"Artificial Intelligence in Music, Sound, Art and Design: 12th International Conference, EvoMUSART 2023, Held as Part of EvoStar 2023, Brno, Czech Republic …",… the multi-track tablature editing software Guitar Pro. A Guitar Pro formatted song is first converted … Our statistical evaluation showed a significant effect of generation type on all four Likert …,"C Johnson, N Rodríguez-Fernández, SM Rebelo",2023,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=TyG3EAAAQBAJ&oi=fnd&pg=PR5&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=Vf699dIU3P&sig=jlSocDoXnBuyUbZsuT2fFaNqToc,books.google.com,5
A picture is worth 500 labels: A case study of demographic disparities in local machine learning models for Instagram and TikTok,… Our evaluation reveals that age prediction fails drastically for individuals below 19 and that gender prediction is problematic for black individuals. The detailed results are in Section 5. …,"J West, L Thiemt, S Ahmed, M Bartig, ...",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10646743/,ieeexplore.ieee.org,5
Music Genre Classification using Machine Learning A Comparative Study,"… But if you play a guitar string, you’ll hear many different tones because each note contains … Each model was validated by performing three repeated 10fold cross-evaluation. These …","S Poonia, C Verma, N Malik",2022,,Google Scholar,yes,,https://journalskart.com/journals/iitm/article/view/452,journalskart.com,6
Deep Learning vs. Traditional MIR: a Case Study on Musical Instrument Playing Technique Detection,"… , and performance analysis. For example, authors of [6] proposed a transcription system for electronic guitar, which transcribes both the notes and performance technique symbols. …","Z Wang, J Li, X Chen, Z Li, S Zhang, B Han, D Yang",2020,,Google Scholar,no,Contém palavra-chave de exclusão: mir,https://www.researchgate.net/profile/Bruna-Wundervald/publication/344332747_Feature_Engineering_for_Genre_Characterization_in_Brazilian_Music/links/5f68fc39299bf1b53ee96f7f/Feature-Engineering-for-Genre-Characterization-in-Brazilian-Music.pdf#page=7,researchgate.net,1
Artificial intelligence techniques for pop music creation: A real music production perspective,"… 5 tracks: bass, drums, guitar, piano and strings. The … evaluation methodologies for music generation techniques is critical. Current approaches often rely on subjective human evaluation, …","N Zhang, J Yan, JP Briot",2023,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://hal.science/hal-04363458/,hal.science,11
Neural modeling of phaser and flanging effects,… The use of neural networks and deep learning has recently … Feedback comb filters can also be used to create a flanging … the IDMT-SMTGuitar database [32] for guitar transcription and 4 …,"A Wright, V Valimaki",2021,,Google Scholar,yes,,https://www.research.ed.ac.uk/en/publications/neural-modeling-of-phaser-and-flanging-effects,research.ed.ac.uk,26
Automatic image annotation based on deep learning models: a systematic review and future challenges,"… method was conducted, focusing more on deep learning models. Automatic image annotation (AIA) … Moreover, the evaluation metrics used to evaluate AIA methods were reviewed and …","MM Adnan, MSM Rahim, A Rehman, Z Mehmood, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9386110/,ieeexplore.ieee.org,82
Bubblex: An explainable deep learning framework for point-cloud classification,"… In Section IV, an extensive comparative evaluation of our approach with respect to the stateof-… 5) Cluster 5 contains objects of the Guitar class and two intruder objects of the Keyboard …","F Matrone, M Paolanti, A Felicetti, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9846966/,ieeexplore.ieee.org,25
Machine learning in chemical product engineering: the state of the art and a guide for newcomers,"… In recent years, artificial intelligence (AI) and machine learning (ML) methods have gained … sensory evaluation has been made in an attempt to replace the subjective sensory evaluation …","C Trinh, D Meimaroglou, S Hoppe",2021,,Google Scholar,yes,,https://www.mdpi.com/2227-9717/9/8/1456,mdpi.com,58
Utilizing OpenAI's GPT-4 for written feedback,"… evaluation of how well this technology fits the teacher's needs in providing feedback, and an evaluation of how well it provides useful feedback to students in order to meet their needs. …","M Carlson, A Pack, J Escalante",2023,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://akademi.mindengineers.co/wp-content/uploads/2024/02/TESOL-Journal-2023-Carlson-Utilizing-OpenAI-s-GPT%E2%80%904-for-written-feedback.pdf,akademi.mindengineers.co,57
Real-Time Emotion-Based piano music generation using generative adversarial network (GAN),"… , guitar etc.), separately. Most of the research done for piano music production are based on deep learning … Evaluation Methods: To have a more complete evaluation, we employ more …","L Zheng, C Li",2024,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://ieeexplore.ieee.org/abstract/document/10557596/,ieeexplore.ieee.org,15
Multi-modal music information retrieval: Augmenting audio-analysis with visual computing for improved music video analysis,"… to artifacts of the production process and that the evaluation methods applied are inappropriate [279, 295]. From a machine learning point of view it seems counterproductive to neglect …",A Schindler,2020,,Google Scholar,no,Contém palavra-chave de exclusão: music information retrieval,https://arxiv.org/abs/2002.00251,arxiv.org,14
"Artificial Intelligence, Humanness, and Nonverbal Sociality","… refining the system's design through feedback from relevant human … We decide to try another piece with Maxine on guitar. At … In the midst of this, Maxine plays intermittent mangled guitar …",R Banerji,2023,,Google Scholar,yes,,https://www.berghahnjournals.com/view/journals/aia/30/3/aia300306.xml,berghahnjournals.com,2
Detecting and classifying musical instruments with convolutional neural networks,"… While our model still exhibits some overfitting, we felt that we had reduced it to an acceptable level that would still make for a decent machine learning model. 6 Evaluation …","DS Hing, CJ Settle",2021,,Google Scholar,yes,,https://www.academia.edu/download/84082926/70770755.pdf,academia.edu,4
Vggsound: A large-scale audio-visual dataset,"… More recently, the success of deep learning has motivated approaches … ‘electric guitar’ is visually recognizable as it is generally possible to visually recognize someone playing a guitar, …","H Chen, W Xie, A Vedaldi, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9053174/,ieeexplore.ieee.org,916
Predicting song genre with deep learning,"… and evaluation of various machine and deep learning … Rock music is recognizable by the electric guitar, drums and … proposing various machine and deep learning models for classifying …","A Marijić, M Bagić Babac",2025,,Google Scholar,no,Contém palavra-chave de exclusão: drums,https://www.emerald.com/gkmc/article/74/1-2/93/1239542,emerald.com,12
Supervised deep learning techniques for image description: A systematic review,"… In this section, we first outline three deep learning algorithms … This architecture is based on deep learning methods for … reviewed in this article use more than one evaluation metric. …","M López-Sánchez, B Hernández-Ocaña, ...",2023,,Google Scholar,yes,,https://www.mdpi.com/1099-4300/25/4/553,mdpi.com,11
"BioPoint: Enhancing Human-Computer Interaction through Single-Site, Multi-Sensor Gesture Recognition","… interaction (HCI) and machine learning are seen as key … online evaluation environment inspired by “Guitar Hero.” “Myo … systems, enhancing the evaluation process’s appeal and …","X Isabel, E Campbell, L Olivier, G Gagné, ...",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10781656/,ieeexplore.ieee.org,3
Federated deep learning for heterogeneous edge computing,"… More formally, it is a machine learning technique where a … For example, a person who can play guitar can learn faster to play … followed by the performance evaluation of the experiment. …","KM Ahmed, A Imteaj, MH Amini",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9680096/,ieeexplore.ieee.org,62
Multisensory plucked instrument modeling in Unity3D: From Keytar to accurate string prototyping,"… guitar simulation mockup developed with Unity3D that provides auditory, visual, and haptic feedback … plucked string interfaces or training machine learning algorithms with data about …","F Fontana, R Paisa, R Ranon, S Serafin",2020,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/10/4/1452,mdpi.com,14
Attention-based hybrid deep learning network for human activity recognition using WiFi channel state information,"… Furthermore, we perform a comparative evaluation by assessing the performance of five baseline deep learning models (CNN, LSTM, BiLSTM, GRU, and BiGRU), along with other …","S Mekruksavanich, W Phaphan, N Hnoohom, ...",2023,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/13/15/8884,mdpi.com,40
Applications of computational intelligence in computer music composition,"… Bass Guitar tracks generator that utilize deep learning. This … Music evaluation metrics require researchers to acquire music … evaluation, we refer the interested reader to their articles. …","NN Siphocly, ABM Salem, ...",2021,,Google Scholar,no,Contém palavra-chave de exclusão: composition,https://ijicis.journals.ekb.eg/article_156586.html,ijicis.journals.ekb.eg,15
System and method for generating emoji mashups with machine learning,… the guitar emoji 504 and star emoji 506 were presented in response to high data points that may have been determined from the initial training by the machine learning … and feedback is …,"T Woo, WT Kuo, V Komma",2020,,Google Scholar,yes,,https://patents.google.com/patent/US10593087B2/en,Google Patents,30
Deep learning for audio effects modeling,"… we conduct a perceptual evaluation experiment and we also … instruments such as electric guitar, bass guitar, electric piano … , tube amplifiers and guitar pickup emulators. These effects …",MA Martínez Ramírez,2021,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://qmro.qmul.ac.uk/jspui/handle/123456789/70758,qmro.qmul.ac.uk,5
MuseFlow: music accompaniment generation based on flow,"… deep learning model, the flow model, to generate music accompaniment including drums, guitar… In our evaluation, we calculated the pitch histogram and note duration histogram metrics …","F Ding, Y Cui",2023,,Google Scholar,no,Contém palavra-chave de exclusão: drums,https://search.proquest.com/openview/b8ae04cefb9724a2c7bed86d372d652e/1?pq-origsite=gscholar&cbl=326365,search.proquest.com,12
A Black Box Modeling Technique for Distortion Stomp Boxes Using LSTM Neural Networks,"… For the evaluation after the training process, we simulated the output signal for each stomp box by using the LSTM neural network with clean guitar sound as its input signal. The input …","Y Matsunaga, A Naofumi, Y Dobashi, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9065277/,ieeexplore.ieee.org,2
Evaluation of Timbre-Based Control of a Parametric Synthesizer,"… to music making, thus a number of machine learning systems have been proposed to replace … guitar was like the first electric instrument I played so like I was like, “oh, it's like a guitar …","J Gregorio, YE Kim",2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Youngmoo-Kim-2/publication/353365264_Evaluation_of_Timbre-Based_Control_of_a_Parametric_Synthesizer/links/65045eedca19e8355c94123b/Evaluation-of-Timbre-Based-Control-of-a-Parametric-Synthesizer.pdf,researchgate.net,5
Resampling filter design for multirate neural audio effect processing,"… Thank you to the anonymous reviewers for their feedback on this article. … analog modelling of guitar amplifiers and other audio effects, and machine learning for audio applications. …","A Carson, V Välimäki, A Wright, ...",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/11023200/,ieeexplore.ieee.org,8
Original music generation using recurrent neural networks with self-attention,"… We provide a systematic evaluation of state-of-the-art models used in generative deep learning … For instance, a sample can have the piano and guitar combo. Each musical instrument …","A Jagannathan, B Chandrasekaran, ...",2022,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://ieeexplore.ieee.org/abstract/document/9898140/,ieeexplore.ieee.org,6
An introduction to audio content analysis: Music Information Retrieval tasks and applications,"… signal processing and machine learning approaches can be … audio signal processing and machine learning, showing how … Inspired by the feedback received from readers of the first …",A Lerch,2022,,Google Scholar,no,Contém palavra-chave de exclusão: music information retrieval,https://books.google.com/books?hl=en&lr=&id=J46dEAAAQBAJ&oi=fnd&pg=PR17&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=ip3Z3XmRzE&sig=Djpy4Ifx6EjpSx7vqDFNwKljOrA,books.google.com,84
Differentiable white-box virtual analog modeling,"… on the use of standard deep-learning architectures, such as … into a larger deep learning-based guitar amplifier modeling system… filter with clipping diodes in the feedback loop. In order to …","F Esqueda, B Kuznetsov, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9768272/,ieeexplore.ieee.org,38
Point cloud deep learning network based on local domain multi-level feature,"… evaluation … guitar by the PointNet and DGCNN methods. Although the RS-CNN and proposed method keep a few points on the head that do not belong to this part, the head of the guitar …","X Han, X Chen, H Deng, P Wan, J Li",2023,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/13/19/10804,mdpi.com,4
Automatic Music Synthesis using Neural Networks and Machine Learning Techniques,"… inevitable inclusion of Artificial Intelligence into our everyday … of the procedure that an Artificial Intelligence model follows in … conducted in the context of subjective evaluation. In this way, …",DN Charitou,2023,,Google Scholar,no,Contém palavra-chave de exclusão: synthesis,https://dspace.lib.ntua.gr/xmlui/bitstream/handle/123456789/56926/Charitou_Thesis_Final.pdf?sequence=1,dspace.lib.ntua.gr,2
Explainable machine learning for predicting the mechanical properties in bainitic steels,"… In this study, we use a machine learning approach to correlate the most important morphological features, retrieved from segmented Martensite-Austenite (M−A) islands in microscopy …","M Ackermann, D Iren, Y Yao",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0264127523003611,Elsevier,16
Seabed classification using physics-based modeling and machine learning,"… This enhances the training of machine learning models, as well as the evaluation of the … Our results indicate the promise of machine learning and deep learning for the difficult problem …","C Frederick, S Villar, ZH Michalopoulou",2020,,Google Scholar,yes,,https://pubs.aip.org/asa/jasa/article/148/2/859/959129,pubs.aip.org,67
Analysis of explainers of black box deep neural networks for computer vision: A survey,Deep Learning is a state-of-the-art technique to make inference on extensive or complex … Explainers try to give insight into the inner structure of machine learning black boxes by …,"V Buhrmester, D Münch, M Arens",2021,,Google Scholar,yes,,https://www.mdpi.com/2504-4990/3/4/48,mdpi.com,598
Grey-box modelling of dynamic range compression,… signal processing techniques and machine learning. The main … applied to guitar amplifiers and distortion effects [23]. It con- … Future work should involve subjective evaluation so that the …,"A Wright, V Valimaki",2022,,Google Scholar,yes,,https://www.research.ed.ac.uk/en/publications/grey-box-modelling-of-dynamic-range-compression,research.ed.ac.uk,31
Machine learning: hands-on for developers and technical professionals,… “Jason Bell learned to play bass guitar on Saturday afternoons while pretending to work in a … With the use of alphabeta evaluation pruning (eliminating nodes that do not need evaluating…,J Bell,2020,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=-p_ODwAAQBAJ&oi=fnd&pg=PR27&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=mMgwlpXaz5&sig=Cj7_eQqJl3WopQl2ESM8w04GqD4,books.google.com,649
From ChatGPT to CatGPT: The implications of artificial intelligence on library cataloging,"… Regular monitoring and evaluation of the model are necessary to detect any potential biases or … As with any machine learning model, though, there is a risk of bias that needs to be …",R Brzustowicz,2023,,Google Scholar,yes,,https://ital.corejournals.org/index.php/ital/article/view/16295,ital.corejournals.org,82
An artificial intelligence of things based method for early detection of bark beetle infested trees,"… our work on the design and evaluation of an Artificial intelligence of things (AIoT) based micro… , normally intended for DIX-electronics as an acoustic guitar-pickup4, which we encase in a …","P Knebel, C Appold, A Guldner, M Horbach, Y Juncker, ...",2022,,Google Scholar,yes,,https://dl.gi.de/items/af5790dc-f4c6-4918-8c82-0036396d337e,dl.gi.de,6
A multi-criteria evaluation framework for facial expression recognition models,"… evaluation that prioritizes the crucial aspect of explainable artificial intelligence (XAI). In … as a robust validation of the proposed evaluation criteria, further reinforcing our approach. …","A Mouakher, S Chatry, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10479285/,ieeexplore.ieee.org,3
Machine Learning Approaches for Musical Instrument Recognition using Distinctive Audio Features,"… work mainly focuses on classifying an instrument into the right category and neglects the difference between false positive and false negative, accuracy was chosen as the evaluation …","R Bhagyalakshmi, ...",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10934658/,ieeexplore.ieee.org,1
Fusion mechanisms for human activity recognition using automated machine learning,… this is how the system knows that the object “guitar” points to the activity “playing the guitar”. … We also performed training and evaluation on videos from both datasets (…,"AC Popescu, I Mocanu, B Cramariuc",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9153764/,ieeexplore.ieee.org,41
Reflexions upon feedback: A study of feedback musicianship terminology,"… ’s guitar, to the systems design of David Tudor or Nic Collins, we find the origins of feedback … This is part of the interaction and interface design, and the addition of machine learning and …","T Magnusson, C Kiefer, H Ulfarsson",2022,,Google Scholar,yes,,https://sussex.figshare.com/articles/conference_contribution/Reflexions_upon_feedback_a_study_of_feedback_musicianship_terminology/23488508,sussex.figshare.com,4
Accelerating business growth with big data and artificial intelligence,"… artificial intelligence and machine learning systems to display individualized and personalized advertisements. A person that is interested in guitar is … of machine learning, deep learning …","A Ghimire, S Thapa, AK Jha, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9243318/,ieeexplore.ieee.org,121
Depression detection from social media textual data using natural language processing and machine learning techniques,"… An alternative machine learning evaluation statistic called F1 score examines a model's … I can draw yes and play the guitar but I honestly feel like am stuck in the past, my taste in music …","AF Redoy, MA Hossain",2023,,Google Scholar,yes,,https://www.researchgate.net/profile/Farhan-Redoy/publication/373295255_Depression_Detection_From_Social_Media_Textual_Data_Using_Natural_Language_Processing_and_Machine_Learning_Techniques/links/64e500d30453074fbda78bf0/Depression-Detection-From-Social-Media-Textual-Data-Using-Natural-Language-Processing-and-Machine-Learning-Techniques.pdf,researchgate.net,2
Compact convolutional transformers for multiple predominant instrument recognition in polyphonic music,"… Most recent work has concentrated on sophisticated deep learning and transformer … To ensure a fair evaluation, we implemented a consistent experimental framework using …","CR Lekshmi, R Rajan",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10860152/,ieeexplore.ieee.org,4
Deep Learning in Adaptive Learning: Educational Behavior and Strategy,"… Additionally, it can extract the tones of the instrument to construct a new digital music evaluation … The effectiveness of the evaluation model depends on the tone analysis algorithm. Thus, …","CC Chen, P Hung, E Eğrioğlu, KL Hsiao",2022,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=okiJEAAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=XYJZaeLlQq&sig=1b8S8EfZHDpulKa153aJMaA5-IQ,books.google.com,4
Vision based dynamic thermal comfort control using fuzzy logic and deep learning,… The evaluation showed that the ATHB model performed well for naturally ventilated and air … Deep learning and fuzzy logic techniques are selected in this work because they can …,"M Al-Faris, J Chiverton, D Ndzi, AI Ahmed",2021,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/11/10/4626,mdpi.com,22
Decoding human brain activity with deep learning,Decoding human brain activity with deep learning - ScienceDirect … Decoding human brain activity with deep learning …,"X Zheng, W Chen, M Li, T Zhang, Y You, ...",2020,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S1746809419303118,Elsevier,55
Toward interactive music generation: A position paper,… in deep learning methods for music generation in the symbolic domain. We further outline different evaluation … Examples of single-track polyphony instruments are the piano and guitar. …,"S Dadman, BA Bremdal, B Bang, R Dalmo",2022,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://ieeexplore.ieee.org/abstract/document/9966445/,ieeexplore.ieee.org,18
A CSI-based human activity recognition using deep learning,"… We also perform a deep evaluation by implementing two other algorithms, including 1D-CNN and LSTM, and compare our results with four different models used for HAR, including …","PF Moshiri, R Shahbazian, M Nabati, SA Ghorashi",2021,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/21/21/7225,mdpi.com,147
The use of artificial intelligence in the education of people with visual impairment,… is artificial intelligence. Research has shown that the effective application of artificial intelligence is … Evaluation and comparison of artificial intelligence vision aids: Orcam my eye 1 and …,"A Tsouktakou, A Hamouroudis, A Horti",2024,,Google Scholar,yes,,https://www.academia.edu/download/120666135/WJAETS_2024_0481_1_.pdf,academia.edu,14
